|STOCK|COUNTRY|URL
497|TUP|US|https://www.investing.com/equities/tupperware-brands
498|EQIX|US|https://www.investing.com/equities/equinix,-inc.
499|CERN|US|https://www.investing.com/equities/cerner-corporatio
500|CGA|US|https://www.investing.com/equities/china-green
501|BKNG|US|https://www.investing.com/equities/priceline.com-inc
502|ORLY|US|https://www.investing.com/equities/oreilly-automotive
503|SGEN|US|https://www.investing.com/equities/seattle-genetics,
504|BLK|US|https://www.investing.com/equities/blackrock,-inc.-c
505|CCMP|US|https://www.investing.com/equities/cabot-microelectr
506|CME|US|https://www.investing.com/equities/cme-group-inc.
507|ILMN|US|https://www.investing.com/equities/illumina,-inc.
508|JBHT|US|https://www.investing.com/equities/j.b.-hunt-transpo
509|L|US|https://www.investing.com/equities/loews-corporation
510|MXIM|US|https://www.investing.com/equities/maxim-integrated
511|RCI|US|https://www.investing.com/equities/rogers-communicat
512|URBN|US|https://www.investing.com/equities/urban-outfitters
513|SSP|US|https://www.investing.com/equities/e.w.-scripps-comp
514|OSK|US|https://www.investing.com/equities/oshkosh-corporati
515|NEE|US|https://www.investing.com/equities/nextera-energy-inc
516|CEF|US|https://www.investing.com/equities/central-fund-of-canada-limited
517|FSLR|US|https://www.investing.com/equities/first-solar-inc
518|MYL|US|https://www.investing.com/equities/mylan-inc
519|MKTAY|US|https://www.investing.com/equities/makita-corp
520|MITSY|US|https://www.investing.com/equities/mitsui---company-ltd
521|WPFH|US|https://www.investing.com/equities/mmk_mm
522|POYYF|US|https://www.investing.com/equities/mmk_mm
523|FFIV|US|https://www.investing.com/equities/f5-networks-inc
524|EW|US|https://www.investing.com/equities/edward-lifescience
525|NWSA|US|https://www.investing.com/equities/news-corp.
526|ALXN|US|https://www.investing.com/equities/alexion-pharmaceuticals,-inc.
527|APH|US|https://www.investing.com/equities/amphenol-corp
528|BRKb|US|https://www.investing.com/equities/berkshire-hathaway
529|COG|US|https://www.investing.com/equities/cabot-oil---gas
530|KMX|US|https://www.investing.com/equities/carmax-inc
531|CMG|US|https://www.investing.com/equities/chipotle-mexican-grill-inc
532|DVA|US|https://www.investing.com/equities/davita-inc
533|ATGE|US|https://www.investing.com/equities/devry-inc
534|EQT|US|https://www.investing.com/equities/eqt-corporation
535|FMC|US|https://www.investing.com/equities/fmc-corp
536|FTI|US|https://www.investing.com/equities/fmc-technologies-inc
537|FLS|US|https://www.investing.com/equities/flowserve-corp
538|GME|US|https://www.investing.com/equities/gamestop-corp
539|LHX|US|https://www.investing.com/equities/harris-corporation
540|PEAK|US|https://www.investing.com/equities/hcp-inc
541|WELL|US|https://www.investing.com/equities/health-care-reit
542|HP|US|https://www.investing.com/equities/helmerich---payne
543|HRL|US|https://www.investing.com/equities/hormel-foods-corp
544|IVZ|US|https://www.investing.com/equities/invesco-ltd
545|IRM|US|https://www.investing.com/equities/iron-mountain-inc
546|ES|US|https://www.investing.com/equities/northeast-utilities
547|NRG|US|https://www.investing.com/equities/nrg-energy-inc
548|OKE|US|https://www.investing.com/equities/oneok
549|OI|US|https://www.investing.com/equities/owens-illinois-inc
550|PXD|US|https://www.investing.com/equities/pioneer-natural-resources
551|QEP|US|https://www.investing.com/equities/qep-resources
552|RSG|US|https://www.investing.com/equities/republic-services-inc
553|ROP|US|https://www.investing.com/equities/roper-industries
554|VTR|US|https://www.investing.com/equities/ventas-inc
555|WEC|US|https://www.investing.com/equities/wisconsin-energy-corp
556|RRD|US|https://www.investing.com/equities/donnelley,-r.r.---sons
557|GOLD|US|https://www.investing.com/equities/barrick-gold-corp.
558|AEM|US|https://www.investing.com/equities/agnico-eagle-mines
559|ALV|US|https://www.investing.com/equities/autoliv-inc.
560|BX|US|https://www.investing.com/equities/the-blackstone-group
561|CIM|US|https://www.investing.com/equities/chimera-investment-corp
562|CNS|US|https://www.investing.com/equities/cohen---steers-inc.
563|CRR|US|https://www.investing.com/equities/carbo-ceramics-inc.
564|DDD|US|https://www.investing.com/equities/3d-systems-corporation
565|LAZ|US|https://www.investing.com/equities/lazard-ltd
566|MGA|US|https://www.investing.com/equities/magna-international
567|MPC|US|https://www.investing.com/equities/marathon-petroleum-corp.
568|NS|US|https://www.investing.com/equities/nustar-energy-l.p.
569|OSG|US|https://www.investing.com/equities/overseas-shipholding-group
570|RES|US|https://www.investing.com/equities/rpc-inc.
571|SCCO|US|https://www.investing.com/equities/southern-copper-corp.
572|SD|US|https://www.investing.com/equities/sandridge-energy
573|TWI|US|https://www.investing.com/equities/titan-international
574|UAA|US|https://www.investing.com/equities/under-armour
575|BHC|US|https://www.investing.com/equities/valeant-pharma
576|WTR|US|https://www.investing.com/equities/aqua-america-inc.
577|ADTN|US|https://www.investing.com/equities/adtran-inc.
578|AEIS|US|https://www.investing.com/equities/advanced-energy
579|ANTE|US|https://www.investing.com/equities/airmedia-group
580|ARNA|US|https://www.investing.com/equities/arena-pharma
581|AVGO|US|https://www.investing.com/equities/avago-technologies
582|CLSN|US|https://www.investing.com/equities/celsion-corp.
583|CREE|US|https://www.investing.com/equities/cree-inc.
584|CRUS|US|https://www.investing.com/equities/cirrus-logic-inc.
585|DNKN|US|https://www.investing.com/equities/dunkin-brands-group
586|ENTG|US|https://www.investing.com/equities/entegris-inc.
587|HAIN|US|https://www.investing.com/equities/hain-celestial-group
588|IIJIY|US|https://www.investing.com/equities/internet-initiative-japan
589|IPGP|US|https://www.investing.com/equities/ipg-photonics-corp.
590|IONS|US|https://www.investing.com/equities/isis-pharma
591|ITRI|US|https://www.investing.com/equities/itron-inc.
592|MANT|US|https://www.investing.com/equities/mantech-international
593|MERR|US|https://www.investing.com/equities/merriman-holdings
594|MPAA|US|https://www.investing.com/equities/motorcar-parts-of-america
595|NUAN|US|https://www.investing.com/equities/nuance-communications
596|NXPI|US|https://www.investing.com/equities/nxp-semiconductors
597|QUIK|US|https://www.investing.com/equities/quicklogic-corp.
598|RDWR|US|https://www.investing.com/equities/radware-ltd.
599|RGLD|US|https://www.investing.com/equities/royal-gold-inc.
600|TSLA|US|https://www.investing.com/equities/tesla-motors
601|TTWO|US|https://www.investing.com/equities/take-two-interactive
602|WACLY|US|https://www.investing.com/equities/wacoal-holdings-corp.
603|YNDX|US|https://www.investing.com/equities/yandex
604|NZEOF|US|https://www.investing.com/equities/yandex
605|CBBI|US|https://www.investing.com/equities/cbb
606|RGRNF|US|https://www.investing.com/equities/regis-resources-ltd?cid=14595
607|DLTR|US|https://www.investing.com/equities/dollar-tree-inc
608|ESFOF|US|https://www.investing.com/equities/espirito-santo-re
609|ENGQF|US|https://www.investing.com/equities/espirito-santo-re
610|AAME|US|https://www.investing.com/equities/atlantic-american
611|AAON|US|https://www.investing.com/equities/aaon
612|AAWW|US|https://www.investing.com/equities/atlas-air-worldwide
613|ABCB|US|https://www.investing.com/equities/ameris-bancorp
614|ARCB|US|https://www.investing.com/equities/arkansas-best-corp
615|ABIO|US|https://www.investing.com/equities/arca-biopharma
616|ABMD|US|https://www.investing.com/equities/abiomed
617|AUTO|US|https://www.investing.com/equities/autobytel-inc
618|ACAD|US|https://www.investing.com/equities/acadia-pharmaceuticals
619|ACETQ|US|https://www.investing.com/equities/aceto-corp
620|ACFN|US|https://www.investing.com/equities/acorn-energy
621|ACHC|US|https://www.investing.com/equities/acadia-healthcare
622|ACHN|US|https://www.investing.com/equities/achillion-pharmaceuticals
623|ACIW|US|https://www.investing.com/equities/aci-worldwide
624|ACLS|US|https://www.investing.com/equities/axcelis-tech
625|ACNB|US|https://www.investing.com/equities/acnb-corp
626|ACOR|US|https://www.investing.com/equities/acorda-therapeutics
627|ACRX|US|https://www.investing.com/equities/acelrx-pharmaceuticals
628|ACTG|US|https://www.investing.com/equities/acacia-research-corp
629|ACUR|US|https://www.investing.com/equities/acura-pharmaceuticals
630|RAMP|US|https://www.investing.com/equities/acxiom-inc
631|AGHC|US|https://www.investing.com/equities/authentidate-hold
632|ADES|US|https://www.investing.com/equities/ada-es
633|ADUS|US|https://www.investing.com/equities/addus-homecare
634|AEGN|US|https://www.investing.com/equities/aegion-corp
635|AEHR|US|https://www.investing.com/equities/aehr-test-systems
636|LINUF|US|https://www.investing.com/equities/iao-kun-group-hld
637|SLNG|US|https://www.investing.com/equities/american-electric-tech
638|AEY|US|https://www.investing.com/equities/addvantage-technologies
639|AEZS|US|https://www.investing.com/equities/addvantage-technologies
640|AFSIM|US|https://www.investing.com/equities/amtrust-financial
641|AGEN|US|https://www.investing.com/equities/agenus-inc
642|ARGO|US|https://www.investing.com/equities/argo-group-intern
643|AGNC|US|https://www.investing.com/equities/american-capital-agency
644|AGYS|US|https://www.investing.com/equities/agilysys
645|AHPI|US|https://www.investing.com/equities/allied-healthcare
646|AIMC|US|https://www.investing.com/equities/altra-holdings
647|AIRT|US|https://www.investing.com/equities/air-t
648|AKRX|US|https://www.investing.com/equities/akorn
649|ALCO|US|https://www.investing.com/equities/alico
650|ALGN|US|https://www.investing.com/equities/align-technology
651|ALGT|US|https://www.investing.com/equities/allegiant-travel
652|ALIM|US|https://www.investing.com/equities/alimera-sciences
653|ALKS|US|https://www.investing.com/equities/alkermes-plc
654|ALLT|US|https://www.investing.com/equities/alkermes-plc
655|ALNY|US|https://www.investing.com/equities/alnylam-pharmaceuticals
656|ALOT|US|https://www.investing.com/equities/astro-med
657|ALSK|US|https://www.investing.com/equities/alaska-communications
658|AMAG|US|https://www.investing.com/equities/amag-pharm
659|AMCF|US|https://www.investing.com/equities/andatee-china-marine
660|AMED|US|https://www.investing.com/equities/amedisys-inc
661|AMKR|US|https://www.investing.com/equities/amkor-technology
662|AMNB|US|https://www.investing.com/equities/american-national-bankshares
663|AMOT|US|https://www.investing.com/equities/allied-motion-tech
664|AMOV|US|https://www.investing.com/equities/america-movil-sab-de-cv
665|AMRB|US|https://www.investing.com/equities/american-river-bankshares
666|AMRS|US|https://www.investing.com/equities/amyris
667|AMSC|US|https://www.investing.com/equities/american-superconductor
668|AMSF|US|https://www.investing.com/equities/amerisafe
669|AMSWA|US|https://www.investing.com/equities/american-software
670|AMTCQ|US|https://www.investing.com/equities/ameritrans-capital
671|AMTD|US|https://www.investing.com/equities/td-ameritrade-hol
672|AMWD|US|https://www.investing.com/equities/american-woodmark
673|ANAT|US|https://www.investing.com/equities/american-national-insurance
674|GNOW|US|https://www.investing.com/equities/american-caresource
675|ANDE|US|https://www.investing.com/equities/the-andersons
676|ANGO|US|https://www.investing.com/equities/angiodynamics
677|ANIK|US|https://www.investing.com/equities/anika-therapeutics
678|ANSS|US|https://www.investing.com/equities/ansys
679|ANTH|US|https://www.investing.com/equities/anthera-pharmaceuticals
680|AOSL|US|https://www.investing.com/equities/alpha-and-omega
681|APEI|US|https://www.investing.com/equities/american-public-education
682|APOG|US|https://www.investing.com/equities/apogee-enterprise
683|RIOT|US|https://www.investing.com/equities/venaxis
684|SEEL|US|https://www.investing.com/equities/apricus-biosciences
685|IRCP|US|https://www.investing.com/equities/alto-palermo-sa
686|APWC|US|https://www.investing.com/equities/asia-pacific-wire
687|ARAY|US|https://www.investing.com/equities/accuray-incorped
688|JAN|US|https://www.investing.com/equities/appliance-recycling
689|VER|US|https://www.investing.com/equities/american-realty-c
690|ARCW|US|https://www.investing.com/equities/arc-wireless
691|AREX|US|https://www.investing.com/equities/approach-resource
692|THRM|US|https://www.investing.com/equities/gentherm
693|ARKR|US|https://www.investing.com/equities/ark-restaurants-corp
694|ARLP|US|https://www.investing.com/equities/alliance-resource
695|AROW|US|https://www.investing.com/equities/arrow-financial-corp
696|ARQL|US|https://www.investing.com/equities/arqule
697|ARRY|US|https://www.investing.com/equities/array-biopharma-inc
698|TREC|US|https://www.investing.com/equities/arabian-american
699|ARTNA|US|https://www.investing.com/equities/artesian-resource
700|ARTW|US|https://www.investing.com/equities/arts-way-manufacturing
701|ARTX|US|https://www.investing.com/equities/arotech-corp
702|ARWR|US|https://www.investing.com/equities/arrowhead-research-corp
703|ASB|US|https://www.investing.com/equities/associated-banc-corp
704|ASCMA|US|https://www.investing.com/equities/ascent-capital
705|ASFI|US|https://www.investing.com/equities/asta-funding
706|ASGN|US|https://www.investing.com/equities/on-assignment
707|ASMIY|US|https://www.investing.com/equities/asm-international-nv
708|ASMLF|US|https://www.investing.com/equities/asm-international-nv
709|ASNA|US|https://www.investing.com/equities/ascena-retail
710|ASRV|US|https://www.investing.com/equities/ameriserv
711|ASTC|US|https://www.investing.com/equities/astrotech-corp
712|ASTE|US|https://www.investing.com/equities/astec-industries
713|ASTI|US|https://www.investing.com/equities/ascent-solar-tech
714|VCEL|US|https://www.investing.com/equities/aastrom-bioscienc
715|ASUR|US|https://www.investing.com/equities/asure-software-inc
716|ASYS|US|https://www.investing.com/equities/amtech-systems
717|AACG|US|https://www.investing.com/equities/ata-inc
718|ATAX|US|https://www.investing.com/equities/america-first-tax
719|ATEA|US|https://www.investing.com/equities/astea--international
720|ATEC|US|https://www.investing.com/equities/alphatec-holdings
721|ATHX|US|https://www.investing.com/equities/athersys
722|ATLO|US|https://www.investing.com/equities/ames-national-corp
723|ATNI|US|https://www.investing.com/equities/atlantic-tele-net
724|ATRC|US|https://www.investing.com/equities/atricure
725|ATRI|US|https://www.investing.com/equities/atrion-corp
726|ATRM|US|https://www.investing.com/equities/aetrium-inc
727|ATRO|US|https://www.investing.com/equities/astronics-corp
728|AUBN|US|https://www.investing.com/equities/auburn-national-b
729|AUDC|US|https://www.investing.com/equities/audiocodes?cid=15499
730|AVAV|US|https://www.investing.com/equities/aerovironment
